Date,nom_ar,nom_fr,unite,valeur
2025-12-21 11:00:00,Direction du vent,Direction du vent,Deg,268.4
2025-12-21 11:00:00,Pression atmosphérique,Pression atmosphérique,mm/j,1008.0
2025-12-21 11:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,340.0
2025-12-21 11:00:00,Point de Rosée,Point de Rosée,°C,11.8
2025-12-21 11:00:00,Humidité relative,Humidité relative,%,76.9
2025-12-21 11:00:00,Température,Température,°C,15.8
2025-12-21 11:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.98
2025-12-21 11:00:00,Vitesse du vent,Vitesse du vent,m/s,2.75
2025-12-21 09:00:00,Pression atmosphérique,Pression atmosphérique,mm/j,1008.4
2025-12-21 09:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,177.0
2025-12-21 09:00:00,Point de Rosée,Point de Rosée,°C,12.9
2025-12-21 09:00:00,Humidité relative,Humidité relative,%,99.4
2025-12-21 09:00:00,Température,Température,°C,13.0
2025-12-21 09:00:00,Direction du vent,Direction du vent,Deg,261.3
2025-12-21 09:00:00,Vitesse du vent,Vitesse du vent,m/s,1.35
2025-12-21 09:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.98
2025-12-21 07:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.98
2025-12-21 07:00:00,Vitesse du vent,Vitesse du vent,m/s,0.26
2025-12-21 07:00:00,Direction du vent,Direction du vent,Deg,256.2
2025-12-21 07:00:00,Température,Température,°C,10.4
2025-12-21 07:00:00,Humidité relative,Humidité relative,%,100.0
2025-12-21 07:00:00,Point de Rosée,Point de Rosée,°C,10.4
2025-12-21 07:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,1.0
2025-12-21 07:00:00,Pression atmosphérique,Pression atmosphérique,mm/j,1008.2
2025-12-21 05:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.98
2025-12-21 05:00:00,Pression atmosphérique,Pression atmosphérique,mm/j,1008.0
2025-12-21 05:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,0.0
2025-12-21 05:00:00,Point de Rosée,Point de Rosée,°C,10.6
2025-12-21 05:00:00,Humidité relative,Humidité relative,%,100.0
2025-12-21 05:00:00,Température,Température,°C,10.6
2025-12-21 05:00:00,Direction du vent,Direction du vent,Deg,217.7
2025-12-21 05:00:00,Vitesse du vent,Vitesse du vent,m/s,0.52
2025-12-21 03:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.98
2025-12-21 03:00:00,Pression atmosphérique,Pression atmosphérique,mm/j,1008.9
2025-12-21 03:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,0.0
2025-12-21 03:00:00,Point de Rosée,Point de Rosée,°C,11.9
2025-12-21 03:00:00,Humidité relative,Humidité relative,%,100.0
2025-12-21 03:00:00,Température,Température,°C,11.9
2025-12-21 03:00:00,Direction du vent,Direction du vent,Deg,299.6
2025-12-21 03:00:00,Vitesse du vent,Vitesse du vent,m/s,1.54
2025-12-21 02:00:00,Vitesse du vent,Vitesse du vent,m/s,0.87
2025-12-21 02:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.98
2025-12-21 02:00:00,Pression atmosphérique,Pression atmosphérique,mm/j,1008.8
2025-12-21 02:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,0.0
2025-12-21 02:00:00,Point de Rosée,Point de Rosée,°C,12.0
2025-12-21 02:00:00,Humidité relative,Humidité relative,%,100.0
2025-12-21 02:00:00,Température,Température,°C,12.0
2025-12-21 02:00:00,Direction du vent,Direction du vent,Deg,244.4
2025-12-21 01:00:00,Humidité relative,Humidité relative,%,99.5
2025-12-21 01:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,0.0
2025-12-21 01:00:00,Température,Température,°C,12.3
2025-12-21 01:00:00,Pression atmosphérique,Pression atmosphérique,mm/j,1009.2
2025-12-21 01:00:00,Point de Rosée,Point de Rosée,°C,12.2
2025-12-21 01:00:00,Direction du vent,Direction du vent,Deg,263.8
2025-12-21 01:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.98
2025-12-21 01:00:00,Vitesse du vent,Vitesse du vent,m/s,0.93
2025-12-21 00:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,0.0
2025-12-21 00:00:00,Vitesse du vent,Vitesse du vent,m/s,1.16
2025-12-21 00:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.6
2025-12-21 00:00:00,Pression atmosphérique,Pression atmosphérique,mm/j,1009.4
2025-12-21 00:00:00,Point de Rosée,Point de Rosée,°C,12.3
2025-12-21 00:00:00,Humidité relative,Humidité relative,%,98.4
2025-12-21 00:00:00,Température,Température,°C,12.6
2025-12-21 00:00:00,Direction du vent,Direction du vent,Deg,260.0
2025-12-20 23:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.6
2025-12-20 23:00:00,Humidité relative,Humidité relative,%,97.4
2025-12-20 23:00:00,Vitesse du vent,Vitesse du vent,m/s,0.99
2025-12-20 23:00:00,Pression atmosphérique,Pression atmosphérique,mm/j,1009.7
2025-12-20 23:00:00,Direction du vent,Direction du vent,Deg,281.6
2025-12-20 23:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,0.0
2025-12-20 23:00:00,Température,Température,°C,12.8
2025-12-20 23:00:00,Point de Rosée,Point de Rosée,°C,12.4
2025-12-20 22:00:00,Direction du vent,Direction du vent,Deg,257.3
2025-12-20 22:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.6
2025-12-20 22:00:00,Pression atmosphérique,Pression atmosphérique,mm/j,1009.8
2025-12-20 22:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,0.0
2025-12-20 22:00:00,Point de Rosée,Point de Rosée,°C,13.1
2025-12-20 22:00:00,Humidité relative,Humidité relative,%,98.5
2025-12-20 22:00:00,Température,Température,°C,13.4
2025-12-20 22:00:00,Vitesse du vent,Vitesse du vent,m/s,1.03
2025-12-20 21:00:00,Humidité relative,Humidité relative,%,98.3
2025-12-20 21:00:00,Point de Rosée,Point de Rosée,°C,13.1
2025-12-20 21:00:00,Température,Température,°C,13.4
2025-12-20 21:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.6
2025-12-20 21:00:00,Pression atmosphérique,Pression atmosphérique,mm/j,1010.0
2025-12-20 21:00:00,Direction du vent,Direction du vent,Deg,297.9
2025-12-20 21:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,0.0
2025-12-20 21:00:00,Vitesse du vent,Vitesse du vent,m/s,0.18
2025-12-20 19:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.6
2025-12-20 19:00:00,Pression atmosphérique,Pression atmosphérique,mm/j,1009.9
2025-12-20 19:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,0.0
2025-12-20 19:00:00,Point de Rosée,Point de Rosée,°C,13.0
2025-12-20 19:00:00,Humidité relative,Humidité relative,%,92.8
2025-12-20 19:00:00,Température,Température,°C,14.1
2025-12-20 19:00:00,Direction du vent,Direction du vent,Deg,23.4
2025-12-20 19:00:00,Vitesse du vent,Vitesse du vent,m/s,0.29
2025-12-20 17:00:00,Humidité relative,Humidité relative,%,90.2
2025-12-20 17:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.6
2025-12-20 17:00:00,Pression atmosphérique,Pression atmosphérique,mm/j,1009.8
2025-12-20 17:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,6.0
2025-12-20 17:00:00,Point de Rosée,Point de Rosée,°C,14.0
2025-12-20 17:00:00,Température,Température,°C,15.6
2025-12-20 17:00:00,Direction du vent,Direction du vent,Deg,268.1
2025-12-20 17:00:00,Vitesse du vent,Vitesse du vent,m/s,1.1
2025-12-20 16:00:00,Vitesse du vent,Vitesse du vent,m/s,0.87
2025-12-20 16:00:00,Pression atmosphérique,Pression atmosphérique,mm/j,1009.8
2025-12-20 16:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,14.0
2025-12-20 16:00:00,Point de Rosée,Point de Rosée,°C,14.0
2025-12-20 16:00:00,Humidité relative,Humidité relative,%,89.4
2025-12-20 16:00:00,Température,Température,°C,15.7
2025-12-20 16:00:00,Direction du vent,Direction du vent,Deg,269.9
2025-12-20 16:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.6
2025-12-20 15:00:00,Température,Température,°C,16.5
2025-12-20 15:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.6
2025-12-20 15:00:00,Humidité relative,Humidité relative,%,80.7
2025-12-20 15:00:00,Pression atmosphérique,Pression atmosphérique,mm/j,1009.7
2025-12-20 15:00:00,Vitesse du vent,Vitesse du vent,m/s,0.15
2025-12-20 15:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,133.0
2025-12-20 15:00:00,Direction du vent,Direction du vent,Deg,297.9
2025-12-20 15:00:00,Point de Rosée,Point de Rosée,°C,13.1
2025-12-20 14:00:00,Direction du vent,Direction du vent,Deg,312.6
2025-12-20 14:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.6
2025-12-20 14:00:00,Pression atmosphérique,Pression atmosphérique,mm/j,1009.6
2025-12-20 14:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,149.0
2025-12-20 14:00:00,Point de Rosée,Point de Rosée,°C,13.5
2025-12-20 14:00:00,Humidité relative,Humidité relative,%,83.0
2025-12-20 14:00:00,Température,Température,°C,16.4
2025-12-20 14:00:00,Vitesse du vent,Vitesse du vent,m/s,1.0
2025-12-20 13:00:00,Humidité relative,Humidité relative,%,93.1
2025-12-20 13:00:00,Pression atmosphérique,Pression atmosphérique,mm/j,1010.1
2025-12-20 13:00:00,Point de Rosée,Point de Rosée,°C,14.4
2025-12-20 13:00:00,Température,Température,°C,15.5
2025-12-20 13:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.6
2025-12-20 13:00:00,Direction du vent,Direction du vent,Deg,333.1
2025-12-20 13:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,150.0
2025-12-20 13:00:00,Vitesse du vent,Vitesse du vent,m/s,1.72
2025-12-20 12:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,296.0
2025-12-20 12:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.6
2025-12-20 12:00:00,Pression atmosphérique,Pression atmosphérique,mm/j,1010.9
2025-12-20 12:00:00,Point de Rosée,Point de Rosée,°C,13.6
2025-12-20 12:00:00,Humidité relative,Humidité relative,%,81.6
2025-12-20 12:00:00,Température,Température,°C,16.8
2025-12-20 12:00:00,Direction du vent,Direction du vent,Deg,268.2
2025-12-20 12:00:00,Vitesse du vent,Vitesse du vent,m/s,1.47
2025-12-20 11:00:00,Vitesse du vent,Vitesse du vent,m/s,1.44
2025-12-20 11:00:00,Humidité relative,Humidité relative,%,87.2
2025-12-20 11:00:00,Direction du vent,Direction du vent,Deg,297.0
2025-12-20 11:00:00,Pression atmosphérique,Pression atmosphérique,mm/j,1011.7
2025-12-20 11:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.6
2025-12-20 11:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,270.0
2025-12-20 11:00:00,Température,Température,°C,16.1
2025-12-20 11:00:00,Point de Rosée,Point de Rosée,°C,14.0
2025-12-20 10:00:00,Point de Rosée,Point de Rosée,°C,13.4
2025-12-20 10:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.6
2025-12-20 10:00:00,Pression atmosphérique,Pression atmosphérique,mm/j,1011.8
2025-12-20 10:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,159.0
2025-12-20 10:00:00,Humidité relative,Humidité relative,%,95.2
2025-12-20 10:00:00,Température,Température,°C,14.2
2025-12-20 10:00:00,Direction du vent,Direction du vent,Deg,264.8
2025-12-20 10:00:00,Vitesse du vent,Vitesse du vent,m/s,0.71
2025-12-20 09:00:00,Humidité relative,Humidité relative,%,98.4
2025-12-20 09:00:00,Direction du vent,Direction du vent,Deg,270.5
2025-12-20 09:00:00,Température,Température,°C,13.2
2025-12-20 09:00:00,Pression atmosphérique,Pression atmosphérique,mm/j,1011.8
2025-12-20 09:00:00,Vitesse du vent,Vitesse du vent,m/s,0.68
2025-12-20 09:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,89.0
2025-12-20 09:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.6
2025-12-20 09:00:00,Point de Rosée,Point de Rosée,°C,13.0
2025-12-20 07:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.6
2025-12-20 07:00:00,Température,Température,°C,12.7
2025-12-20 07:00:00,Direction du vent,Direction du vent,Deg,290.0
2025-12-20 07:00:00,Vitesse du vent,Vitesse du vent,m/s,0.98
2025-12-20 07:00:00,Humidité relative,Humidité relative,%,95.1
2025-12-20 07:00:00,Pression atmosphérique,Pression atmosphérique,mm/j,1011.8
2025-12-20 07:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,1.0
2025-12-20 07:00:00,Point de Rosée,Point de Rosée,°C,11.9
2025-12-20 06:00:00,Humidité relative,Humidité relative,%,98.0
2025-12-20 06:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.6
2025-12-20 06:00:00,Pression atmosphérique,Pression atmosphérique,mm/j,1011.7
2025-12-20 06:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,0.0
2025-12-20 06:00:00,Point de Rosée,Point de Rosée,°C,12.2
2025-12-20 06:00:00,Température,Température,°C,12.5
2025-12-20 06:00:00,Direction du vent,Direction du vent,Deg,277.5
2025-12-20 06:00:00,Vitesse du vent,Vitesse du vent,m/s,1.99
2025-12-20 05:00:00,Direction du vent,Direction du vent,Deg,282.6
2025-12-20 05:00:00,Vitesse du vent,Vitesse du vent,m/s,0.65
2025-12-20 05:00:00,Pression atmosphérique,Pression atmosphérique,mm/j,1011.6
2025-12-20 05:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.6
2025-12-20 05:00:00,Point de Rosée,Point de Rosée,°C,12.4
2025-12-20 05:00:00,Humidité relative,Humidité relative,%,99.8
2025-12-20 05:00:00,Température,Température,°C,12.5
2025-12-20 05:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,0.0
2025-12-19 07:00:00,Point de Rosée,Point de Rosée,°C,15.5
2025-12-19 07:00:00,Humidité relative,Humidité relative,%,90.8
2025-12-19 07:00:00,Direction du vent,Direction du vent,Deg,100.8
2025-12-19 07:00:00,Vitesse du vent,Vitesse du vent,m/s,1.56
2025-12-19 07:00:00,Température,Température,°C,17.0
2025-12-19 07:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,1.27
2025-12-19 07:00:00,Pression atmosphérique,Pression atmosphérique,mm/j,1020.0
2025-12-19 07:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,0.0
2025-12-19 06:00:00,Vitesse du vent,Vitesse du vent,m/s,1.74
2025-12-19 06:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,1.27
2025-12-19 06:00:00,Pression atmosphérique,Pression atmosphérique,mm/j,1020.1
2025-12-19 06:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,0.0
2025-12-19 06:00:00,Point de Rosée,Point de Rosée,°C,14.6
2025-12-19 06:00:00,Humidité relative,Humidité relative,%,87.1
2025-12-19 06:00:00,Température,Température,°C,16.8
2025-12-19 06:00:00,Direction du vent,Direction du vent,Deg,110.3
2025-12-19 05:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,0.0
2025-12-19 05:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,1.27
2025-12-19 05:00:00,Pression atmosphérique,Pression atmosphérique,mm/j,1020.9
2025-12-19 05:00:00,Point de Rosée,Point de Rosée,°C,14.0
2025-12-19 05:00:00,Humidité relative,Humidité relative,%,77.8
2025-12-19 05:00:00,Température,Température,°C,17.9
2025-12-19 05:00:00,Direction du vent,Direction du vent,Deg,161.1
2025-12-19 05:00:00,Vitesse du vent,Vitesse du vent,m/s,2.0
2025-12-19 04:00:00,Humidité relative,Humidité relative,%,75.9
2025-12-19 04:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,0.0
2025-12-19 04:00:00,Température,Température,°C,17.9
2025-12-19 04:00:00,Pression atmosphérique,Pression atmosphérique,mm/j,1021.1
2025-12-19 04:00:00,Point de Rosée,Point de Rosée,°C,13.6
2025-12-19 04:00:00,Direction du vent,Direction du vent,Deg,92.2
2025-12-19 04:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,1.27
2025-12-19 04:00:00,Vitesse du vent,Vitesse du vent,m/s,2.22
2025-12-19 03:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,0.0
2025-12-19 03:00:00,Direction du vent,Direction du vent,Deg,54.4
2025-12-19 03:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,1.27
2025-12-19 03:00:00,Pression atmosphérique,Pression atmosphérique,mm/j,1021.6
2025-12-19 03:00:00,Vitesse du vent,Vitesse du vent,m/s,0.81
2025-12-19 03:00:00,Point de Rosée,Point de Rosée,°C,13.3
2025-12-19 03:00:00,Humidité relative,Humidité relative,%,74.6
2025-12-19 03:00:00,Température,Température,°C,17.9
2025-12-19 02:00:00,Vitesse du vent,Vitesse du vent,m/s,0.26
2025-12-19 02:00:00,Humidité relative,Humidité relative,%,75.6
2025-12-19 02:00:00,Température,Température,°C,17.9
2025-12-19 02:00:00,Pression atmosphérique,Pression atmosphérique,mm/j,1021.6
2025-12-19 02:00:00,Direction du vent,Direction du vent,Deg,155.7
2025-12-19 02:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,0.0
2025-12-19 02:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,1.27
2025-12-19 02:00:00,Point de Rosée,Point de Rosée,°C,13.5
2025-12-19 00:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,1.26
2025-12-19 00:00:00,Pression atmosphérique,Pression atmosphérique,mm/j,1022.4
2025-12-19 00:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,0.0
2025-12-19 00:00:00,Point de Rosée,Point de Rosée,°C,14.7
2025-12-19 00:00:00,Humidité relative,Humidité relative,%,80.5
2025-12-19 00:00:00,Température,Température,°C,18.1
2025-12-19 00:00:00,Direction du vent,Direction du vent,Deg,103.2
2025-12-19 00:00:00,Vitesse du vent,Vitesse du vent,m/s,1.65
2025-12-18 23:00:00,Humidité relative,Humidité relative,%,75.7
2025-12-18 23:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,0.0
2025-12-18 23:00:00,Température,Température,°C,18.3
2025-12-18 23:00:00,Pression atmosphérique,Pression atmosphérique,mm/j,1022.4
2025-12-18 23:00:00,Direction du vent,Direction du vent,Deg,107.6
2025-12-18 23:00:00,Point de Rosée,Point de Rosée,°C,14.0
2025-12-18 23:00:00,Vitesse du vent,Vitesse du vent,m/s,2.03
2025-12-18 23:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,1.26
2025-12-18 22:00:00,Vitesse du vent,Vitesse du vent,m/s,1.65
2025-12-18 22:00:00,Pression atmosphérique,Pression atmosphérique,mm/j,1022.1
2025-12-18 22:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,0.0
2025-12-18 22:00:00,Point de Rosée,Point de Rosée,°C,14.4
2025-12-18 22:00:00,Humidité relative,Humidité relative,%,79.6
2025-12-18 22:00:00,Température,Température,°C,18.0
2025-12-18 22:00:00,Direction du vent,Direction du vent,Deg,118.7
2025-12-18 22:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,1.26
2025-12-18 21:00:00,Vitesse du vent,Vitesse du vent,m/s,1.28
2025-12-18 21:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,1.26
2025-12-18 21:00:00,Pression atmosphérique,Pression atmosphérique,mm/j,1022.5
2025-12-18 21:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,0.0
2025-12-18 21:00:00,Point de Rosée,Point de Rosée,°C,14.8
2025-12-18 21:00:00,Humidité relative,Humidité relative,%,80.6
2025-12-18 21:00:00,Température,Température,°C,18.2
2025-12-18 21:00:00,Direction du vent,Direction du vent,Deg,105.8
2025-12-18 20:00:00,Humidité relative,Humidité relative,%,82.0
2025-12-18 20:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,0.0
2025-12-18 20:00:00,Température,Température,°C,18.4
2025-12-18 20:00:00,Pression atmosphérique,Pression atmosphérique,mm/j,1022.3
2025-12-18 20:00:00,Point de Rosée,Point de Rosée,°C,15.2
2025-12-18 20:00:00,Direction du vent,Direction du vent,Deg,112.6
2025-12-18 20:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,1.26
2025-12-18 20:00:00,Vitesse du vent,Vitesse du vent,m/s,2.93
2025-12-18 19:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,0.0
2025-12-18 19:00:00,Vitesse du vent,Vitesse du vent,m/s,1.29
2025-12-18 19:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,1.26
2025-12-18 19:00:00,Pression atmosphérique,Pression atmosphérique,mm/j,1022.2
2025-12-18 19:00:00,Point de Rosée,Point de Rosée,°C,16.0
2025-12-18 19:00:00,Humidité relative,Humidité relative,%,85.4
2025-12-18 19:00:00,Température,Température,°C,18.5
2025-12-18 19:00:00,Direction du vent,Direction du vent,Deg,97.9
2025-12-18 18:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,1.26
2025-12-18 18:00:00,Humidité relative,Humidité relative,%,87.2
2025-12-18 18:00:00,Vitesse du vent,Vitesse du vent,m/s,1.9
2025-12-18 18:00:00,Pression atmosphérique,Pression atmosphérique,mm/j,1022.0
2025-12-18 18:00:00,Direction du vent,Direction du vent,Deg,73.4
2025-12-18 18:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,1.0
2025-12-18 18:00:00,Température,Température,°C,18.4
2025-12-18 18:00:00,Point de Rosée,Point de Rosée,°C,16.2
2025-12-18 17:00:00,Direction du vent,Direction du vent,Deg,108.0
2025-12-18 17:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,1.26
2025-12-18 17:00:00,Pression atmosphérique,Pression atmosphérique,mm/j,1022.1
2025-12-18 17:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,3.0
2025-12-18 17:00:00,Point de Rosée,Point de Rosée,°C,16.3
2025-12-18 17:00:00,Humidité relative,Humidité relative,%,85.4
2025-12-18 17:00:00,Température,Température,°C,18.8
2025-12-18 17:00:00,Vitesse du vent,Vitesse du vent,m/s,1.46
2025-12-18 16:00:00,Humidité relative,Humidité relative,%,76.6
2025-12-18 16:00:00,Pression atmosphérique,Pression atmosphérique,mm/j,1022.0
2025-12-18 16:00:00,Point de Rosée,Point de Rosée,°C,15.6
2025-12-18 16:00:00,Température,Température,°C,19.8
2025-12-18 16:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,1.26
2025-12-18 16:00:00,Direction du vent,Direction du vent,Deg,135.9
2025-12-18 16:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,43.0
2025-12-18 16:00:00,Vitesse du vent,Vitesse du vent,m/s,1.06
2025-12-18 15:00:00,Direction du vent,Direction du vent,Deg,92.8
2025-12-18 15:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,1.26
2025-12-18 15:00:00,Pression atmosphérique,Pression atmosphérique,mm/j,1021.6
2025-12-18 15:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,156.0
2025-12-18 15:00:00,Point de Rosée,Point de Rosée,°C,14.6
2025-12-18 15:00:00,Humidité relative,Humidité relative,%,71.6
2025-12-18 15:00:00,Température,Température,°C,19.9
2025-12-18 15:00:00,Vitesse du vent,Vitesse du vent,m/s,2.19
2025-12-18 14:00:00,Température,Température,°C,20.7
2025-12-18 14:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,147.0
2025-12-18 14:00:00,Point de Rosée,Point de Rosée,°C,15.2
2025-12-18 14:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,1.26
2025-12-18 14:00:00,Pression atmosphérique,Pression atmosphérique,mm/j,1021.5
2025-12-18 14:00:00,Direction du vent,Direction du vent,Deg,109.7
2025-12-18 14:00:00,Humidité relative,Humidité relative,%,70.7
2025-12-18 14:00:00,Vitesse du vent,Vitesse du vent,m/s,2.46
2025-12-18 13:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,154.0
2025-12-18 13:00:00,Direction du vent,Direction du vent,Deg,154.7
2025-12-18 13:00:00,Vitesse du vent,Vitesse du vent,m/s,1.17
2025-12-18 13:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,1.26
2025-12-18 13:00:00,Pression atmosphérique,Pression atmosphérique,mm/j,1022.0
2025-12-18 13:00:00,Point de Rosée,Point de Rosée,°C,14.8
2025-12-18 13:00:00,Humidité relative,Humidité relative,%,69.6
2025-12-18 13:00:00,Température,Température,°C,20.5
2025-12-18 12:00:00,Température,Température,°C,20.3
2025-12-18 12:00:00,Humidité relative,Humidité relative,%,72.4
2025-12-18 12:00:00,Direction du vent,Direction du vent,Deg,148.1
2025-12-18 12:00:00,Vitesse du vent,Vitesse du vent,m/s,2.4
2025-12-18 12:00:00,Pression atmosphérique,Pression atmosphérique,mm/j,1022.2
2025-12-18 12:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,217.0
2025-12-18 12:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,1.26
2025-12-18 12:00:00,Point de Rosée,Point de Rosée,°C,15.1
2025-12-18 11:00:00,Humidité relative,Humidité relative,%,74.8
2025-12-18 11:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,1.26
2025-12-18 11:00:00,Pression atmosphérique,Pression atmosphérique,mm/j,1022.8
2025-12-18 11:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,208.0
2025-12-18 11:00:00,Point de Rosée,Point de Rosée,°C,15.5
2025-12-18 11:00:00,Température,Température,°C,20.1
2025-12-18 11:00:00,Direction du vent,Direction du vent,Deg,95.8
2025-12-18 11:00:00,Vitesse du vent,Vitesse du vent,m/s,2.79
2025-12-18 10:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,1.26
2025-12-18 10:00:00,Humidité relative,Humidité relative,%,81.2
2025-12-18 10:00:00,Point de Rosée,Point de Rosée,°C,15.9
2025-12-18 10:00:00,Température,Température,°C,19.2
2025-12-18 10:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,149.0
2025-12-18 10:00:00,Direction du vent,Direction du vent,Deg,101.6
2025-12-18 10:00:00,Pression atmosphérique,Pression atmosphérique,mm/j,1022.6
2025-12-18 10:00:00,Vitesse du vent,Vitesse du vent,m/s,2.7
2025-12-18 09:00:00,Direction du vent,Direction du vent,Deg,99.5
2025-12-18 09:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,1.26
2025-12-18 09:00:00,Pression atmosphérique,Pression atmosphérique,mm/j,1022.2
2025-12-18 09:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,92.0
2025-12-18 09:00:00,Point de Rosée,Point de Rosée,°C,17.6
2025-12-18 09:00:00,Humidité relative,Humidité relative,%,100.0
2025-12-18 09:00:00,Température,Température,°C,17.6
2025-12-18 09:00:00,Vitesse du vent,Vitesse du vent,m/s,0.41
2025-12-18 08:00:00,Humidité relative,Humidité relative,%,100.0
2025-12-18 08:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,56.0
