Date,nom_ar,nom_fr,unite,valeur
2025-12-13 01:00:02,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,0.0
2025-12-13 01:00:02,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.0
2025-12-13 01:00:02,Pression atmosphérique,Pression atmosphérique,mm/j,1017.2
2025-12-13 01:00:02,Rayonnement solaire,Rayonnement solaire,W/m²,0.0
2025-12-13 01:00:02,Point de Rosée,Point de Rosée,°C,11.5
2025-12-13 01:00:02,Humidité relative,Humidité relative,%,100.0
2025-12-13 01:00:02,Température,Température,°C,11.5
2025-12-13 01:00:02,Direction du vent,Direction du vent,Deg,274.2
2025-12-13 01:00:02,Vitesse du vent,Vitesse du vent,m/s,1.52
2025-12-12 23:00:02,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,0.0
2025-12-12 23:00:02,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.0
2025-12-12 23:00:02,Pression atmosphérique,Pression atmosphérique,mm/j,1017.5
2025-12-12 23:00:02,Rayonnement solaire,Rayonnement solaire,W/m²,0.0
2025-12-12 23:00:02,Point de Rosée,Point de Rosée,°C,12.6
2025-12-12 23:00:02,Humidité relative,Humidité relative,%,100.0
2025-12-12 23:00:02,Température,Température,°C,12.6
2025-12-12 23:00:02,Direction du vent,Direction du vent,Deg,296.5
2025-12-12 23:00:02,Vitesse du vent,Vitesse du vent,m/s,1.68
2025-12-12 21:00:02,Point de Rosée,Point de Rosée,°C,12.9
2025-12-12 21:00:02,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,0.0
2025-12-12 21:00:02,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.0
2025-12-12 21:00:02,Pression atmosphérique,Pression atmosphérique,mm/j,1016.8
2025-12-12 21:00:02,Rayonnement solaire,Rayonnement solaire,W/m²,0.0
2025-12-12 21:00:02,Humidité relative,Humidité relative,%,100.0
2025-12-12 21:00:02,Température,Température,°C,12.9
2025-12-12 21:00:02,Direction du vent,Direction du vent,Deg,295.7
2025-12-12 21:00:02,Vitesse du vent,Vitesse du vent,m/s,1.94
2025-12-12 20:00:02,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.0
2025-12-12 20:00:02,Humidité relative,Humidité relative,%,100.0
2025-12-12 20:00:02,Rayonnement solaire,Rayonnement solaire,W/m²,0.0
2025-12-12 20:00:02,Température,Température,°C,13.2
2025-12-12 20:00:02,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,0.0
2025-12-12 20:00:02,Direction du vent,Direction du vent,Deg,293.7
2025-12-12 20:00:02,Pression atmosphérique,Pression atmosphérique,mm/j,1016.5
2025-12-12 20:00:02,Vitesse du vent,Vitesse du vent,m/s,1.81
2025-12-12 20:00:02,Point de Rosée,Point de Rosée,°C,13.2
2025-12-12 19:00:02,Température,Température,°C,14.9
2025-12-12 19:00:02,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,0.0
2025-12-12 19:00:02,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.0
2025-12-12 19:00:02,Pression atmosphérique,Pression atmosphérique,mm/j,1016.1
2025-12-12 19:00:02,Rayonnement solaire,Rayonnement solaire,W/m²,0.0
2025-12-12 19:00:02,Point de Rosée,Point de Rosée,°C,14.7
2025-12-12 19:00:02,Humidité relative,Humidité relative,%,98.6
2025-12-12 19:00:02,Direction du vent,Direction du vent,Deg,68.3
2025-12-12 19:00:02,Vitesse du vent,Vitesse du vent,m/s,1.18
2025-12-12 18:00:02,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,0.0
2025-12-12 18:00:02,Vitesse du vent,Vitesse du vent,m/s,1.12
2025-12-12 18:00:02,Direction du vent,Direction du vent,Deg,50.3
2025-12-12 18:00:02,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.0
2025-12-12 18:00:02,Pression atmosphérique,Pression atmosphérique,mm/j,1015.5
2025-12-12 18:00:02,Rayonnement solaire,Rayonnement solaire,W/m²,0.0
2025-12-12 18:00:02,Température,Température,°C,15.1
2025-12-12 18:00:02,Point de Rosée,Point de Rosée,°C,13.2
2025-12-12 18:00:02,Humidité relative,Humidité relative,%,88.8
2025-12-12 17:00:02,Humidité relative,Humidité relative,%,82.9
2025-12-12 17:00:02,Vitesse du vent,Vitesse du vent,m/s,3.9
2025-12-12 17:00:02,Direction du vent,Direction du vent,Deg,54.1
2025-12-12 17:00:02,Température,Température,°C,16.3
2025-12-12 17:00:02,Point de Rosée,Point de Rosée,°C,13.4
2025-12-12 17:00:02,Rayonnement solaire,Rayonnement solaire,W/m²,5.0
2025-12-12 17:00:02,Pression atmosphérique,Pression atmosphérique,mm/j,1015.1
2025-12-12 17:00:02,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.0
2025-12-12 17:00:02,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,0.0
2025-12-12 15:00:02,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,0.0
2025-12-12 15:00:02,Humidité relative,Humidité relative,%,66.4
2025-12-12 15:00:02,Point de Rosée,Point de Rosée,°C,12.7
2025-12-12 15:00:02,Température,Température,°C,19.1
2025-12-12 15:00:02,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.0
2025-12-12 15:00:02,Rayonnement solaire,Rayonnement solaire,W/m²,185.0
2025-12-12 15:00:02,Direction du vent,Direction du vent,Deg,116.5
2025-12-12 15:00:02,Pression atmosphérique,Pression atmosphérique,mm/j,1014.7
2025-12-12 15:00:02,Vitesse du vent,Vitesse du vent,m/s,1.66
2025-12-12 13:00:02,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,0.0
2025-12-12 13:00:02,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.0
2025-12-12 13:00:02,Pression atmosphérique,Pression atmosphérique,mm/j,1015.5
2025-12-12 13:00:02,Rayonnement solaire,Rayonnement solaire,W/m²,351.0
2025-12-12 13:00:02,Point de Rosée,Point de Rosée,°C,13.5
2025-12-12 13:00:02,Humidité relative,Humidité relative,%,76.7
2025-12-12 13:00:02,Température,Température,°C,17.7
2025-12-12 13:00:02,Direction du vent,Direction du vent,Deg,62.1
2025-12-12 13:00:02,Vitesse du vent,Vitesse du vent,m/s,3.31
2025-12-12 11:00:02,Point de Rosée,Point de Rosée,°C,15.3
2025-12-12 11:00:02,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,0.0
2025-12-12 11:00:02,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.0
2025-12-12 11:00:02,Pression atmosphérique,Pression atmosphérique,mm/j,1017.3
2025-12-12 11:00:02,Rayonnement solaire,Rayonnement solaire,W/m²,443.0
2025-12-12 11:00:02,Humidité relative,Humidité relative,%,100.0
2025-12-12 11:00:02,Température,Température,°C,15.3
2025-12-12 11:00:02,Direction du vent,Direction du vent,Deg,103.5
2025-12-12 11:00:02,Vitesse du vent,Vitesse du vent,m/s,0.32
2025-12-12 09:00:02,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,0.0
2025-12-12 09:00:02,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.0
2025-12-12 09:00:02,Pression atmosphérique,Pression atmosphérique,mm/j,1017.3
2025-12-12 09:00:02,Rayonnement solaire,Rayonnement solaire,W/m²,217.0
2025-12-12 09:00:02,Point de Rosée,Point de Rosée,°C,12.5
2025-12-12 09:00:02,Humidité relative,Humidité relative,%,100.0
2025-12-12 09:00:02,Température,Température,°C,12.5
2025-12-12 09:00:02,Direction du vent,Direction du vent,Deg,158.6
2025-12-12 09:00:02,Vitesse du vent,Vitesse du vent,m/s,0.49
2025-12-12 08:00:02,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,0.0
2025-12-12 08:00:02,Vitesse du vent,Vitesse du vent,m/s,0.3
2025-12-12 08:00:02,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.0
2025-12-12 08:00:02,Direction du vent,Direction du vent,Deg,301.8
2025-12-12 08:00:02,Pression atmosphérique,Pression atmosphérique,mm/j,1016.8
2025-12-12 08:00:02,Température,Température,°C,11.8
2025-12-12 08:00:02,Rayonnement solaire,Rayonnement solaire,W/m²,17.0
2025-12-12 08:00:02,Humidité relative,Humidité relative,%,100.0
2025-12-12 08:00:02,Point de Rosée,Point de Rosée,°C,11.8
2025-12-12 07:00:02,Point de Rosée,Point de Rosée,°C,9.9
2025-12-12 07:00:02,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,0.0
2025-12-12 07:00:02,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.0
2025-12-12 07:00:02,Pression atmosphérique,Pression atmosphérique,mm/j,1016.6
2025-12-12 07:00:02,Rayonnement solaire,Rayonnement solaire,W/m²,0.0
2025-12-12 07:00:02,Humidité relative,Humidité relative,%,100.0
2025-12-12 07:00:02,Température,Température,°C,9.9
2025-12-12 07:00:02,Direction du vent,Direction du vent,Deg,238.2
2025-12-12 07:00:02,Vitesse du vent,Vitesse du vent,m/s,0.33
2025-12-12 06:00:02,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.0
2025-12-12 06:00:02,Humidité relative,Humidité relative,%,100.0
2025-12-12 06:00:02,Rayonnement solaire,Rayonnement solaire,W/m²,0.0
2025-12-12 06:00:02,Température,Température,°C,9.6
2025-12-12 06:00:02,Pression atmosphérique,Pression atmosphérique,mm/j,1016.5
2025-12-12 06:00:02,Direction du vent,Direction du vent,Deg,232.3
2025-12-12 06:00:02,Point de Rosée,Point de Rosée,°C,9.6
2025-12-12 06:00:02,Vitesse du vent,Vitesse du vent,m/s,0.42
2025-12-12 06:00:02,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,0.0
2025-12-12 05:00:02,Vitesse du vent,Vitesse du vent,m/s,0.49
2025-12-12 05:00:02,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,0.0
2025-12-12 05:00:02,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.0
2025-12-12 05:00:02,Pression atmosphérique,Pression atmosphérique,mm/j,1016.3
2025-12-12 05:00:02,Rayonnement solaire,Rayonnement solaire,W/m²,0.0
2025-12-12 05:00:02,Point de Rosée,Point de Rosée,°C,11.5
2025-12-12 05:00:02,Humidité relative,Humidité relative,%,100.0
2025-12-12 05:00:02,Température,Température,°C,11.5
2025-12-12 05:00:02,Direction du vent,Direction du vent,Deg,97.8
2025-12-12 03:00:02,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,0.0
2025-12-12 03:00:02,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.0
2025-12-12 03:00:02,Pression atmosphérique,Pression atmosphérique,mm/j,1016.9
2025-12-12 03:00:02,Rayonnement solaire,Rayonnement solaire,W/m²,0.0
2025-12-12 03:00:02,Point de Rosée,Point de Rosée,°C,12.3
2025-12-12 03:00:02,Humidité relative,Humidité relative,%,100.0
2025-12-12 03:00:02,Température,Température,°C,12.3
2025-12-12 03:00:02,Direction du vent,Direction du vent,Deg,275.1
2025-12-12 03:00:02,Vitesse du vent,Vitesse du vent,m/s,0.22
2025-12-12 01:00:02,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,0.0
2025-12-12 01:00:02,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.0
2025-12-12 01:00:02,Pression atmosphérique,Pression atmosphérique,mm/j,1017.3
2025-12-12 01:00:02,Rayonnement solaire,Rayonnement solaire,W/m²,0.0
2025-12-12 01:00:02,Point de Rosée,Point de Rosée,°C,13.2
2025-12-12 01:00:02,Humidité relative,Humidité relative,%,100.0
2025-12-12 01:00:02,Température,Température,°C,13.2
2025-12-12 01:00:02,Direction du vent,Direction du vent,Deg,211.7
2025-12-12 01:00:02,Vitesse du vent,Vitesse du vent,m/s,0.65
2025-12-12 00:00:02,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,0.0
2025-12-12 00:00:02,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.0
2025-12-12 00:00:02,Pression atmosphérique,Pression atmosphérique,mm/j,1017.7
2025-12-12 00:00:02,Rayonnement solaire,Rayonnement solaire,W/m²,0.0
2025-12-12 00:00:02,Point de Rosée,Point de Rosée,°C,12.5
2025-12-12 00:00:02,Humidité relative,Humidité relative,%,100.0
2025-12-12 00:00:02,Température,Température,°C,12.5
2025-12-12 00:00:02,Direction du vent,Direction du vent,Deg,289.2
2025-12-12 00:00:02,Vitesse du vent,Vitesse du vent,m/s,0.94
2025-12-11 23:00:02,Température,Température,°C,13.0
2025-12-11 23:00:02,Pression atmosphérique,Pression atmosphérique,mm/j,1018.0
2025-12-11 23:00:02,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.0
2025-12-11 23:00:02,Humidité relative,Humidité relative,%,100.0
2025-12-11 23:00:02,Direction du vent,Direction du vent,Deg,264.9
2025-12-11 23:00:02,Point de Rosée,Point de Rosée,°C,13.0
2025-12-11 23:00:02,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,0.0
2025-12-11 23:00:02,Rayonnement solaire,Rayonnement solaire,W/m²,0.0
2025-12-11 23:00:02,Vitesse du vent,Vitesse du vent,m/s,0.49
2025-12-11 21:00:02,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,0.0
2025-12-11 21:00:02,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.0
2025-12-11 21:00:02,Pression atmosphérique,Pression atmosphérique,mm/j,1018.1
2025-12-11 21:00:02,Rayonnement solaire,Rayonnement solaire,W/m²,0.0
2025-12-11 21:00:02,Point de Rosée,Point de Rosée,°C,13.4
2025-12-11 21:00:02,Humidité relative,Humidité relative,%,100.0
2025-12-11 21:00:02,Température,Température,°C,13.4
2025-12-11 21:00:02,Direction du vent,Direction du vent,Deg,296.0
2025-12-11 21:00:02,Vitesse du vent,Vitesse du vent,m/s,1.02
2025-12-11 19:00:02,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,0.0
2025-12-11 19:00:02,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.0
2025-12-11 19:00:02,Pression atmosphérique,Pression atmosphérique,mm/j,1017.9
2025-12-11 19:00:02,Rayonnement solaire,Rayonnement solaire,W/m²,0.0
2025-12-11 19:00:02,Point de Rosée,Point de Rosée,°C,13.7
2025-12-11 19:00:02,Humidité relative,Humidité relative,%,89.6
2025-12-11 19:00:02,Température,Température,°C,15.4
2025-12-11 19:00:02,Direction du vent,Direction du vent,Deg,33.8
2025-12-11 19:00:02,Vitesse du vent,Vitesse du vent,m/s,1.46
2025-12-11 18:00:02,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,0.0
2025-12-11 18:00:02,Vitesse du vent,Vitesse du vent,m/s,1.26
2025-12-11 18:00:02,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.0
2025-12-11 18:00:02,Direction du vent,Direction du vent,Deg,63.6
2025-12-11 18:00:02,Pression atmosphérique,Pression atmosphérique,mm/j,1017.6
2025-12-11 18:00:02,Température,Température,°C,15.6
2025-12-11 18:00:02,Rayonnement solaire,Rayonnement solaire,W/m²,0.0
2025-12-11 18:00:02,Humidité relative,Humidité relative,%,88.4
2025-12-11 18:00:02,Point de Rosée,Point de Rosée,°C,13.7
2025-12-11 17:00:02,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.0
2025-12-11 17:00:02,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,0.0
2025-12-11 17:00:02,Pression atmosphérique,Pression atmosphérique,mm/j,1016.9
2025-12-11 17:00:02,Rayonnement solaire,Rayonnement solaire,W/m²,3.0
2025-12-11 17:00:02,Point de Rosée,Point de Rosée,°C,13.6
2025-12-11 17:00:02,Humidité relative,Humidité relative,%,85.0
2025-12-11 17:00:02,Température,Température,°C,16.1
2025-12-11 17:00:02,Direction du vent,Direction du vent,Deg,47.4
2025-12-11 17:00:02,Vitesse du vent,Vitesse du vent,m/s,1.91
2025-12-11 15:00:02,Humidité relative,Humidité relative,%,80.3
2025-12-11 15:00:02,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.0
2025-12-11 15:00:02,Direction du vent,Direction du vent,Deg,50.0
2025-12-11 15:00:02,Pression atmosphérique,Pression atmosphérique,mm/j,1016.6
2025-12-11 15:00:02,Température,Température,°C,17.7
2025-12-11 15:00:02,Rayonnement solaire,Rayonnement solaire,W/m²,234.0
2025-12-11 15:00:02,Vitesse du vent,Vitesse du vent,m/s,2.65
2025-12-11 15:00:02,Point de Rosée,Point de Rosée,°C,14.2
2025-12-11 15:00:02,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,0.0
2025-12-11 14:00:02,Point de Rosée,Point de Rosée,°C,17.2
2025-12-11 14:00:02,Humidité relative,Humidité relative,%,100.0
2025-12-11 14:00:02,Température,Température,°C,17.2
2025-12-11 14:00:02,Direction du vent,Direction du vent,Deg,8.2
2025-12-11 14:00:02,Vitesse du vent,Vitesse du vent,m/s,0.88
2025-12-11 14:00:02,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,0.0
2025-12-11 14:00:02,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.0
2025-12-11 14:00:02,Pression atmosphérique,Pression atmosphérique,mm/j,1016.8
2025-12-11 14:00:02,Rayonnement solaire,Rayonnement solaire,W/m²,469.0
2025-12-11 13:00:02,Point de Rosée,Point de Rosée,°C,16.3
2025-12-11 13:00:02,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,0.0
2025-12-11 13:00:02,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.0
2025-12-11 13:00:02,Pression atmosphérique,Pression atmosphérique,mm/j,1017.4
2025-12-11 13:00:02,Rayonnement solaire,Rayonnement solaire,W/m²,465.0
2025-12-11 13:00:02,Humidité relative,Humidité relative,%,100.0
2025-12-11 13:00:02,Température,Température,°C,16.3
2025-12-11 13:00:02,Direction du vent,Direction du vent,Deg,60.2
2025-12-11 13:00:02,Vitesse du vent,Vitesse du vent,m/s,1.52
2025-12-11 11:00:02,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,0.0
2025-12-11 11:00:02,Vitesse du vent,Vitesse du vent,m/s,0.55
2025-12-11 11:00:02,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.0
2025-12-11 11:00:02,Direction du vent,Direction du vent,Deg,36.9
2025-12-11 11:00:02,Pression atmosphérique,Pression atmosphérique,mm/j,1018.9
2025-12-11 11:00:02,Température,Température,°C,12.9
2025-12-11 11:00:02,Rayonnement solaire,Rayonnement solaire,W/m²,372.0
2025-12-11 11:00:02,Humidité relative,Humidité relative,%,100.0
2025-12-11 11:00:02,Point de Rosée,Point de Rosée,°C,12.9
2025-12-11 09:00:02,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,0.0
2025-12-11 09:00:02,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.0
2025-12-11 09:00:02,Pression atmosphérique,Pression atmosphérique,mm/j,1019.2
2025-12-11 09:00:02,Rayonnement solaire,Rayonnement solaire,W/m²,88.0
2025-12-11 09:00:02,Point de Rosée,Point de Rosée,°C,10.6
2025-12-11 09:00:02,Humidité relative,Humidité relative,%,100.0
2025-12-11 09:00:02,Température,Température,°C,10.6
2025-12-11 09:00:02,Direction du vent,Direction du vent,Deg,211.6
2025-12-11 09:00:02,Vitesse du vent,Vitesse du vent,m/s,0.29
2025-12-11 08:00:02,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,0.0
2025-12-11 08:00:02,Humidité relative,Humidité relative,%,100.0
2025-12-11 08:00:02,Rayonnement solaire,Rayonnement solaire,W/m²,26.0
2025-12-11 08:00:02,Température,Température,°C,9.8
2025-12-11 08:00:02,Pression atmosphérique,Pression atmosphérique,mm/j,1019.0
2025-12-11 08:00:02,Direction du vent,Direction du vent,Deg,277.7
2025-12-11 08:00:02,Point de Rosée,Point de Rosée,°C,9.8
2025-12-11 08:00:02,Vitesse du vent,Vitesse du vent,m/s,0.48
2025-12-11 08:00:02,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.0
2025-12-11 07:00:02,Vitesse du vent,Vitesse du vent,m/s,0.5
2025-12-11 07:00:02,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.0
2025-12-11 07:00:02,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,0.0
2025-12-11 07:00:02,Pression atmosphérique,Pression atmosphérique,mm/j,1018.9
2025-12-11 07:00:02,Rayonnement solaire,Rayonnement solaire,W/m²,0.0
2025-12-11 07:00:02,Point de Rosée,Point de Rosée,°C,9.8
2025-12-11 07:00:02,Humidité relative,Humidité relative,%,100.0
2025-12-11 07:00:02,Température,Température,°C,9.8
2025-12-11 07:00:02,Direction du vent,Direction du vent,Deg,127.4
2025-12-11 05:00:02,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,0.0
2025-12-11 05:00:02,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.0
2025-12-11 05:00:02,Pression atmosphérique,Pression atmosphérique,mm/j,1018.2
2025-12-11 05:00:02,Rayonnement solaire,Rayonnement solaire,W/m²,1.0
2025-12-11 05:00:02,Point de Rosée,Point de Rosée,°C,8.6
2025-12-11 05:00:02,Humidité relative,Humidité relative,%,100.0
2025-12-11 05:00:02,Température,Température,°C,8.6
2025-12-11 05:00:02,Direction du vent,Direction du vent,Deg,287.7
2025-12-11 05:00:02,Vitesse du vent,Vitesse du vent,m/s,0.2
2025-12-11 03:00:02,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,0.0
2025-12-11 03:00:02,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.0
2025-12-11 03:00:02,Pression atmosphérique,Pression atmosphérique,mm/j,1018.5
2025-12-11 03:00:02,Rayonnement solaire,Rayonnement solaire,W/m²,0.0
2025-12-11 03:00:02,Point de Rosée,Point de Rosée,°C,9.9
2025-12-11 03:00:02,Humidité relative,Humidité relative,%,100.0
2025-12-11 03:00:02,Température,Température,°C,9.9
2025-12-11 03:00:02,Direction du vent,Direction du vent,Deg,43.7
2025-12-11 03:00:02,Vitesse du vent,Vitesse du vent,m/s,0.71
2025-12-11 01:00:02,Point de Rosée,Point de Rosée,°C,10.7
2025-12-11 01:00:02,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,0.0
2025-12-11 01:00:02,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.0
2025-12-11 01:00:02,Pression atmosphérique,Pression atmosphérique,mm/j,1019.0
2025-12-11 01:00:02,Rayonnement solaire,Rayonnement solaire,W/m²,0.0
2025-12-11 01:00:02,Humidité relative,Humidité relative,%,100.0
2025-12-11 01:00:02,Température,Température,°C,10.7
2025-12-11 01:00:02,Direction du vent,Direction du vent,Deg,346.6
2025-12-11 01:00:02,Vitesse du vent,Vitesse du vent,m/s,0.27
2025-12-10 23:00:02,Vitesse du vent,Vitesse du vent,m/s,0.32
2025-12-10 23:00:02,Direction du vent,Direction du vent,Deg,283.2
2025-12-10 23:00:02,Température,Température,°C,12.1
2025-12-10 23:00:02,Humidité relative,Humidité relative,%,100.0
2025-12-10 23:00:02,Point de Rosée,Point de Rosée,°C,12.1
2025-12-10 23:00:02,Rayonnement solaire,Rayonnement solaire,W/m²,0.0
2025-12-10 23:00:02,Pression atmosphérique,Pression atmosphérique,mm/j,1019.4
2025-12-10 23:00:02,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.0
2025-12-10 23:00:02,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,0.0
2025-12-10 21:00:02,Vitesse du vent,Vitesse du vent,m/s,0.7
2025-12-10 21:00:02,Direction du vent,Direction du vent,Deg,52.9
2025-12-10 21:00:02,Température,Température,°C,12.7
2025-12-10 21:00:02,Humidité relative,Humidité relative,%,100.0
2025-12-10 21:00:02,Point de Rosée,Point de Rosée,°C,12.7
2025-12-10 21:00:02,Rayonnement solaire,Rayonnement solaire,W/m²,0.0
2025-12-10 21:00:02,Pression atmosphérique,Pression atmosphérique,mm/j,1019.4
2025-12-10 21:00:02,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.0
2025-12-10 21:00:02,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,0.0
2025-12-10 19:00:02,Vitesse du vent,Vitesse du vent,m/s,1.18
2025-12-10 19:00:02,Direction du vent,Direction du vent,Deg,281.8
2025-12-10 19:00:02,Température,Température,°C,13.0
2025-12-10 19:00:02,Humidité relative,Humidité relative,%,100.0
2025-12-10 19:00:02,Point de Rosée,Point de Rosée,°C,13.0
2025-12-10 19:00:02,Rayonnement solaire,Rayonnement solaire,W/m²,0.0
2025-12-10 19:00:02,Pression atmosphérique,Pression atmosphérique,mm/j,1019.0
2025-12-10 19:00:02,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.0
2025-12-10 19:00:02,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,0.0
2025-12-10 18:00:02,Vitesse du vent,Vitesse du vent,m/s,0.92
2025-12-10 18:00:02,Direction du vent,Direction du vent,Deg,295.5
2025-12-10 18:00:02,Température,Température,°C,14.1
2025-12-10 18:00:02,Humidité relative,Humidité relative,%,100.0
2025-12-10 18:00:02,Point de Rosée,Point de Rosée,°C,14.1
2025-12-10 18:00:02,Rayonnement solaire,Rayonnement solaire,W/m²,0.0
2025-12-10 18:00:02,Pression atmosphérique,Pression atmosphérique,mm/j,1018.5
2025-12-10 18:00:02,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.0
2025-12-10 18:00:02,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,0.0
2025-12-10 17:00:02,Point de Rosée,Point de Rosée,°C,13.8
2025-12-10 17:00:02,Vitesse du vent,Vitesse du vent,m/s,0.77
2025-12-10 17:00:02,Direction du vent,Direction du vent,Deg,305.7
2025-12-10 17:00:02,Température,Température,°C,16.4
2025-12-10 17:00:02,Humidité relative,Humidité relative,%,84.8
2025-12-10 17:00:02,Rayonnement solaire,Rayonnement solaire,W/m²,4.0
2025-12-10 17:00:02,Pression atmosphérique,Pression atmosphérique,mm/j,1018.1
2025-12-10 17:00:02,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.0
2025-12-10 17:00:02,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,0.0
2025-12-10 16:00:02,Vitesse du vent,Vitesse du vent,m/s,1.75
2025-12-10 16:00:02,Direction du vent,Direction du vent,Deg,72.3
2025-12-10 16:00:02,Température,Température,°C,17.7
2025-12-10 16:00:02,Humidité relative,Humidité relative,%,78.8
2025-12-10 16:00:02,Point de Rosée,Point de Rosée,°C,14.0
2025-12-10 16:00:02,Rayonnement solaire,Rayonnement solaire,W/m²,93.0
2025-12-10 16:00:02,Pression atmosphérique,Pression atmosphérique,mm/j,1017.7
2025-12-10 16:00:02,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.0
2025-12-10 16:00:02,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,0.0
2025-12-10 15:00:02,Vitesse du vent,Vitesse du vent,m/s,2.35
2025-12-10 15:00:02,Direction du vent,Direction du vent,Deg,84.7
2025-12-10 15:00:02,Température,Température,°C,18.0
2025-12-10 15:00:02,Humidité relative,Humidité relative,%,77.3
2025-12-10 15:00:02,Point de Rosée,Point de Rosée,°C,14.0
2025-12-10 15:00:02,Rayonnement solaire,Rayonnement solaire,W/m²,228.0
2025-12-10 15:00:02,Pression atmosphérique,Pression atmosphérique,mm/j,1017.3
2025-12-10 15:00:02,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.0
2025-12-10 15:00:02,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,0.0
2025-12-10 13:00:02,Vitesse du vent,Vitesse du vent,m/s,0.91
